uuid,filename,account_name,retina-face_score,facial_area,right_eye,left_eye,nose,mouth_right,mouth_left,image_width,image_height,filepath
60e8b4ef-97ef-463b-ad15-a4798e471b25,abaerbock_18-09-2021_00:00_image7.jpeg,abaerbock,0.999284029006958,"[438, 303, 581, 510]","[488.89093, 370.52048]","[554.8621, 386.06442]","[521.5261, 410.5564]","[474.6267, 438.7522]","[539.8826, 452.46442]",828,1472,/content/images/upload_s3/abaerbock_18-09-2021_00:00_image7.jpeg
b44efec9-bee1-4ad6-af8a-c9a010fac1c8,abaerbock_18-09-2021_00:00_image7.jpeg,abaerbock,0.9841206073760986,"[303, 268, 390, 425]","[364.0707, 335.4033]","[371.87683, 332.2374]","[386.06015, 360.92798]","[371.93723, 390.73218]","[376.04355, 389.51346]",828,1472,/content/images/upload_s3/abaerbock_18-09-2021_00:00_image7.jpeg
63333411-6903-48bc-a8a6-a44242020c8e,armin_laschet_23-09-2021_00:00_video11.jpeg,armin_laschet,0.9981297850608826,"[224, 363, 245, 391]","[227.75461, 374.00323]","[237.10112, 372.1622]","[231.15541, 376.02927]","[228.78268, 383.22025]","[237.30847, 381.694]",480,852,/content/images/upload_s3/armin_laschet_23-09-2021_00:00_video11.jpeg
0d6b375c-6c81-4332-81f9-5962d7d4dd63,armin_laschet_23-09-2021_00:00_video11.jpeg,armin_laschet,0.9976059794425964,"[346, 318, 370, 349]","[349.18103, 329.86288]","[354.3925, 329.02478]","[347.4198, 334.66202]","[350.43738, 341.49057]","[354.81586, 340.50287]",480,852,/content/images/upload_s3/armin_laschet_23-09-2021_00:00_video11.jpeg
496410d6-586f-4b4d-a4c1-2e1e9b6b07a6,armin_laschet_23-09-2021_00:00_video11.jpeg,armin_laschet,0.965684711933136,"[80, 121, 90, 135]","[83.495834, 126.434204]","[88.44408, 127.046165]","[85.94675, 129.52338]","[83.58827, 132.16673]","[87.30788, 132.65254]",480,852,/content/images/upload_s3/armin_laschet_23-09-2021_00:00_video11.jpeg
0514cbc0-9c32-41c4-bb52-71dc57f9a816,cdu_13-09-2021_00:00_video10.jpeg,cdu,0.9996387958526612,"[155, 248, 246, 378]","[194.5107, 309.21838]","[231.0797, 299.39435]","[229.15184, 326.65234]","[208.01385, 351.6994]","[237.50185, 343.67654]",480,852,/content/images/upload_s3/cdu_13-09-2021_00:00_video10.jpeg
8cf09a2e-3260-4e49-bd5a-69a5e1b9ece8,cdu_13-09-2021_00:00_video10.jpeg,cdu,0.9779072403907776,"[72, 110, 84, 127]","[75.71596, 117.71481]","[81.24571, 117.69007]","[78.63495, 120.70505]","[76.021736, 123.21884]","[80.94589, 123.21026]",480,852,/content/images/upload_s3/cdu_13-09-2021_00:00_video10.jpeg
9f274a04-aaf8-4463-8177-337163b78915,armin_laschet_13-09-2021_00:00_image1.jpeg,armin_laschet,0.9998421669006348,"[310, 706, 495, 981]","[334.0311, 833.302]","[379.0694, 826.7319]","[336.66367, 888.4956]","[371.3709, 926.9251]","[405.81625, 919.5575]",1080,1920,/content/images/upload_s3/armin_laschet_13-09-2021_00:00_image1.jpeg
6b889d34-9e1d-4b9a-9057-804ef969d860,armin_laschet_13-09-2021_00:00_image1.jpeg,armin_laschet,0.9594955444335938,"[177, 273, 208, 315]","[183.85165, 292.7273]","[197.33864, 290.9947]","[189.66985, 299.5668]","[186.52281, 306.15826]","[197.89984, 304.69843]",1080,1920,/content/images/upload_s3/armin_laschet_13-09-2021_00:00_image1.jpeg
c04418b1-3f23-4095-911c-d9cad257e5d2,spdde_18-09-2021_00:00_image1.jpeg,spdde,0.9996414184570312,"[379, 974, 472, 1093]","[391.59222, 1024.06]","[430.24982, 1025.837]","[403.72455, 1050.2758]","[395.37344, 1067.9303]","[423.12735, 1069.7825]",1080,1920,/content/images/upload_s3/spdde_18-09-2021_00:00_image1.jpeg
a5aad0ac-6c55-418d-be84-bf0bf2b9c8e1,spdde_18-09-2021_00:00_image1.jpeg,spdde,0.9994863867759703,"[886, 879, 981, 989]","[896.8024, 926.98615]","[928.3665, 921.0775]","[903.9777, 950.73975]","[914.38617, 964.6872]","[940.73016, 958.95166]",1080,1920,/content/images/upload_s3/spdde_18-09-2021_00:00_image1.jpeg
dad6d171-6ce7-4524-b389-5ac05c564e4e,spdde_18-09-2021_00:00_image1.jpeg,spdde,0.999281406402588,"[744, 712, 812, 801]","[752.01324, 750.87994]","[774.4764, 750.64667]","[753.57196, 767.4771]","[758.1211, 783.7534]","[773.3214, 782.96576]",1080,1920,/content/images/upload_s3/spdde_18-09-2021_00:00_image1.jpeg
19741873-ccb9-41eb-8b81-8eeaa8319697,spdde_18-09-2021_00:00_image1.jpeg,spdde,0.9992682933807372,"[577, 928, 687, 1071]","[591.46216, 984.89856]","[614.58575, 1000.5345]","[583.3107, 1015.5143]","[597.32294, 1035.2598]","[610.8962, 1046.0271]",1080,1920,/content/images/upload_s3/spdde_18-09-2021_00:00_image1.jpeg
3fab20b1-3b98-4a52-b380-1122ae258961,spdde_18-09-2021_00:00_image1.jpeg,spdde,0.999243974685669,"[950, 749, 1021, 834]","[959.63257, 782.03577]","[984.67645, 781.87463]","[963.68463, 799.17535]","[963.8539, 815.94025]","[980.72687, 815.4148]",1080,1920,/content/images/upload_s3/spdde_18-09-2021_00:00_image1.jpeg
a22a61cd-0ca3-41ed-8a4c-77f13bd3e2e1,spdde_18-09-2021_00:00_image1.jpeg,spdde,0.999240517616272,"[919, 704, 976, 776]","[943.2851, 728.47076]","[965.2074, 732.4798]","[955.25165, 744.6931]","[941.0514, 755.5617]","[958.1865, 758.84753]",1080,1920,/content/images/upload_s3/spdde_18-09-2021_00:00_image1.jpeg
cfa1fe3b-d37d-4123-bd5a-1c7321a6ee85,spdde_18-09-2021_00:00_image1.jpeg,spdde,0.9991549849510192,"[989, 646, 1025, 689]","[1010.9871, 665.82446]","[1020.9817, 664.3076]","[1022.045, 672.99]","[1012.6137, 680.4263]","[1019.85205, 679.6802]",1080,1920,/content/images/upload_s3/spdde_18-09-2021_00:00_image1.jpeg
1bf03476-965c-4001-bf17-b63e605b43f5,spdde_18-09-2021_00:00_image1.jpeg,spdde,0.9991259574890136,"[465, 1157, 576, 1332]","[483.49792, 1226.4465]","[486.8162, 1233.0953]","[473.26932, 1267.048]","[504.59018, 1290.2006]","[508.21234, 1293.9373]",1080,1920,/content/images/upload_s3/spdde_18-09-2021_00:00_image1.jpeg
7b91803a-49ba-4e1c-9e6e-742e44db6de5,spdde_18-09-2021_00:00_image1.jpeg,spdde,0.998633086681366,"[0, 938, 80, 1078]","[-5.047838, 998.41614]","[15.414301, 998.97815]","[-5.3869834, 1025.2598]","[6.415946, 1047.5781]","[19.335188, 1047.4202]",1080,1920,/content/images/upload_s3/spdde_18-09-2021_00:00_image1.jpeg
08b95eb9-a049-47e3-b666-261f715c4b56,spdde_18-09-2021_00:00_image1.jpeg,spdde,0.9986045360565186,"[48, 809, 111, 892]","[69.48557, 852.213]","[98.2302, 848.02856]","[87.74417, 867.2633]","[76.13347, 879.9338]","[96.901634, 876.8742]",1080,1920,/content/images/upload_s3/spdde_18-09-2021_00:00_image1.jpeg
139da1ac-7806-498d-9eb0-60d9a241265c,spdde_18-09-2021_00:00_image1.jpeg,spdde,0.9984833002090454,"[207, 817, 316, 941]","[241.42009, 859.4415]","[288.5754, 855.61615]","[269.25592, 890.8872]","[245.53047, 901.45734]","[290.0865, 898.84045]",1080,1920,/content/images/upload_s3/spdde_18-09-2021_00:00_image1.jpeg
59b7356a-e048-4076-8fa4-d24ef2d3afd0,spdde_18-09-2021_00:00_image1.jpeg,spdde,0.99836528301239,"[259, 575, 311, 643]","[273.5029, 600.0359]","[297.53897, 598.3087]","[287.22754, 610.72394]","[278.61832, 625.998]","[297.30322, 624.5969]",1080,1920,/content/images/upload_s3/spdde_18-09-2021_00:00_image1.jpeg
4a5c9a20-eb5a-4942-b14f-48ed62350ad6,spdde_18-09-2021_00:00_image1.jpeg,spdde,0.9975079894065856,"[551, 572, 600, 630]","[565.3508, 591.79846]","[587.7964, 593.0084]","[575.73785, 601.37695]","[566.58167, 614.71265]","[583.8772, 615.71155]",1080,1920,/content/images/upload_s3/spdde_18-09-2021_00:00_image1.jpeg
9c6cf6b9-3c93-4f08-89e4-b8347a560227,spdde_18-09-2021_00:00_image1.jpeg,spdde,0.9966799020767212,"[3, 707, 26, 737]","[18.195442, 719.28314]","[23.823195, 719.2238]","[24.352152, 724.91956]","[18.237217, 730.1727]","[22.460155, 730.55945]",1080,1920,/content/images/upload_s3/spdde_18-09-2021_00:00_image1.jpeg
21948004-30a8-4529-b7b4-92f591d67597,spdde_18-09-2021_00:00_image1.jpeg,spdde,0.9959914684295654,"[401, 771, 480, 875]","[410.84402, 811.68744]","[427.69562, 815.1304]","[401.99887, 830.76746]","[411.18335, 851.6603]","[422.06677, 853.11414]",1080,1920,/content/images/upload_s3/spdde_18-09-2021_00:00_image1.jpeg
7be9d80d-369d-4cf3-a5c0-66bef581c293,spdde_18-09-2021_00:00_image1.jpeg,spdde,0.9897180199623108,"[325, 796, 395, 879]","[343.30554, 830.72504]","[373.79868, 828.9374]","[359.12827, 847.70996]","[350.55908, 862.9723]","[371.48227, 861.65436]",1080,1920,/content/images/upload_s3/spdde_18-09-2021_00:00_image1.jpeg
de38f29e-e171-416b-a04f-a9def9bafcf1,spdde_18-09-2021_00:00_image1.jpeg,spdde,0.9829907417297364,"[618, 791, 699, 880]","[628.3287, 833.8068]","[655.86707, 831.9796]","[635.97266, 852.8508]","[640.7874, 866.2368]","[659.2675, 864.29767]",1080,1920,/content/images/upload_s3/spdde_18-09-2021_00:00_image1.jpeg
fb4c4ce8-086b-4084-b806-1fe4f4349745,spdde_18-09-2021_00:00_image1.jpeg,spdde,0.9796149730682372,"[158, 823, 220, 905]","[170.91635, 862.86017]","[197.54453, 859.8354]","[183.59088, 878.40405]","[179.77766, 891.83734]","[198.41109, 889.3793]",1080,1920,/content/images/upload_s3/spdde_18-09-2021_00:00_image1.jpeg
d43c5ed0-f4a1-4053-873b-c3c8ae303cf5,spdde_18-09-2021_00:00_image1.jpeg,spdde,0.9793122410774232,"[963, 955, 1078, 1161]","[982.79254, 1033.6455]","[998.35175, 1045.4508]","[961.16907, 1081.0431]","[991.6754, 1113.0477]","[999.8768, 1120.1536]",1080,1920,/content/images/upload_s3/spdde_18-09-2021_00:00_image1.jpeg
457992a2-7888-41ed-9c9d-403776258379,spdde_18-09-2021_00:00_image1.jpeg,spdde,0.9777794480323792,"[850, 1379, 1026, 1635]","[880.9947, 1497.8026]","[919.7143, 1516.37]","[862.6025, 1551.071]","[881.3441, 1583.1343]","[906.231, 1596.2034]",1080,1920,/content/images/upload_s3/spdde_18-09-2021_00:00_image1.jpeg
5261769e-6cd1-4df6-999d-f86215acaf43,spdde_18-09-2021_00:00_image1.jpeg,spdde,0.9351183176040648,"[86, 719, 102, 741]","[89.00083, 727.3701]","[92.917946, 726.8875]","[89.321465, 731.67664]","[90.94456, 736.2055]","[93.56055, 735.552]",1080,1920,/content/images/upload_s3/spdde_18-09-2021_00:00_image1.jpeg
56d55dcb-acb8-4dd6-bd56-e1bbab781bdc,spdde_18-09-2021_00:00_image1.jpeg,spdde,0.9039278030395508,"[77, 769, 115, 811]","[82.25346, 787.2381]","[92.65886, 788.1493]","[83.02954, 796.12506]","[85.98013, 801.98456]","[93.25703, 802.17523]",1080,1920,/content/images/upload_s3/spdde_18-09-2021_00:00_image1.jpeg
6fb3bc31-50f5-4766-9840-33b235aac0aa,olafscholz_24-09-2021_00:00_image1.jpeg,olafscholz,0.9989259839057922,"[503, 17, 696, 267]","[572.29504, 117.52447]","[661.653, 115.2198]","[628.85504, 163.28719]","[586.29114, 213.4772]","[651.31213, 212.00214]",1080,1920,/content/images/upload_s3/olafscholz_24-09-2021_00:00_image1.jpeg
2117a2bc-2a6d-493a-8842-1c9bfbf073a5,olafscholz_24-09-2021_00:00_image1.jpeg,olafscholz,0.9988414645195008,"[207, 351, 603, 843]","[382.72333, 552.18555]","[547.35913, 553.24384]","[510.13068, 625.0353]","[396.7938, 723.73535]","[534.11566, 721.91425]",1080,1920,/content/images/upload_s3/olafscholz_24-09-2021_00:00_image1.jpeg
e6ec5a62-776c-4f20-9967-034c46c93873,olafscholz_24-09-2021_00:00_image1.jpeg,olafscholz,0.9984713196754456,"[158, 0, 464, 262]","[270.53076, 43.25499]","[405.7309, 31.337059]","[369.50027, 113.91385]","[308.5752, 187.13861]","[402.7998, 177.33755]",1080,1920,/content/images/upload_s3/olafscholz_24-09-2021_00:00_image1.jpeg
614afe77-9bef-4ab9-b5d2-05747dd2cd42,die_gruenen_25-09-2021_00:00_video27.jpeg,die_gruenen,0.9983131289482116,"[282, 307, 310, 344]","[286.2618, 321.92813]","[297.55597, 319.0291]","[290.2285, 325.2492]","[289.35406, 334.6675]","[298.07733, 332.32718]",480,852,/content/images/upload_s3/die_gruenen_25-09-2021_00:00_video27.jpeg
0ffd3dc8-bcf5-4952-88b4-95f92d9b0d19,die_gruenen_25-09-2021_00:00_video27.jpeg,die_gruenen,0.9943891763687134,"[223, 531, 235, 547]","[226.85176, 537.63544]","[232.9116, 537.062]","[230.43396, 540.5378]","[228.0406, 544.02716]","[232.73267, 543.62036]",480,852,/content/images/upload_s3/die_gruenen_25-09-2021_00:00_video27.jpeg
25963164-5ea9-4d51-b732-12e88523359d,die_gruenen_25-09-2021_00:00_video27.jpeg,die_gruenen,0.9901552796363832,"[25, 589, 37, 603]","[30.532707, 595.2695]","[35.38634, 595.5044]","[33.732254, 598.3405]","[30.99075, 600.70605]","[34.361847, 600.95215]",480,852,/content/images/upload_s3/die_gruenen_25-09-2021_00:00_video27.jpeg
e4b90ebc-9681-4a06-b058-dc745a01b151,die_gruenen_25-09-2021_00:00_video27.jpeg,die_gruenen,0.9834950566291808,"[394, 559, 405, 574]","[397.87845, 565.5643]","[402.88205, 565.69525]","[400.29617, 568.2998]","[398.22278, 571.0421]","[402.19504, 571.154]",480,852,/content/images/upload_s3/die_gruenen_25-09-2021_00:00_video27.jpeg
f1a9ac2b-d716-4e1a-b610-572b99208b90,die_gruenen_25-09-2021_00:00_video27.jpeg,die_gruenen,0.9453004598617554,"[90, 599, 101, 612]","[93.18677, 604.34924]","[97.764435, 605.0891]","[94.47004, 607.1794]","[92.71234, 609.30164]","[96.29308, 609.8418]",480,852,/content/images/upload_s3/die_gruenen_25-09-2021_00:00_video27.jpeg
3673416b-de6a-4b06-bd66-3cad1d875fcd,die_gruenen_25-09-2021_00:00_video27.jpeg,die_gruenen,0.9376240372657776,"[382, 65, 397, 86]","[390.42538, 72.55993]","[393.60086, 71.18211]","[395.5626, 75.754196]","[393.0567, 81.2786]","[395.5325, 80.466606]",480,852,/content/images/upload_s3/die_gruenen_25-09-2021_00:00_video27.jpeg
6aa66a69-f9b3-4baf-bdcf-95ad76aeb1f6,die_gruenen_25-09-2021_00:00_video27.jpeg,die_gruenen,0.922925055027008,"[48, 604, 56, 614]","[50.526688, 608.8047]","[54.19915, 608.70154]","[52.425945, 610.7272]","[51.04017, 612.55853]","[54.040306, 612.48004]",480,852,/content/images/upload_s3/die_gruenen_25-09-2021_00:00_video27.jpeg
a00ed167-04b9-4f6b-9a43-ca6a19f9adb9,christlichsozialeunion_23-09-2021_00:00_video7.jpeg,christlichsozialeunion,0.999223291873932,"[175, 272, 272, 413]","[202.60172, 327.0431]","[248.92952, 327.6345]","[226.23944, 360.65704]","[204.78615, 378.07516]","[243.80206, 378.97302]",480,852,/content/images/upload_s3/christlichsozialeunion_23-09-2021_00:00_video7.jpeg
49bd0e0a-516c-4cc3-aa08-fea433263486,fdp_20-09-2021_00:00_image13.jpeg,fdp,0.999409794807434,"[143, 904, 180, 951]","[163.6406, 923.73425]","[175.35968, 920.5135]","[177.71419, 929.1695]","[169.59003, 940.4179]","[177.997, 938.4355]",1080,1920,/content/images/upload_s3/fdp_20-09-2021_00:00_image13.jpeg
c3a8a841-3a32-4a15-93c4-2bcb2019c1d9,fdp_20-09-2021_00:00_image13.jpeg,fdp,0.99936181306839,"[832, 873, 878, 932]","[853.9113, 896.9692]","[870.8279, 893.8099]","[871.5952, 902.64575]","[861.8197, 917.4621]","[874.9296, 915.46606]",1080,1920,/content/images/upload_s3/fdp_20-09-2021_00:00_image13.jpeg
e75ced77-ad09-448a-940d-c367c84b2532,fdp_20-09-2021_00:00_image13.jpeg,fdp,0.9992173314094543,"[936, 787, 983, 846]","[958.36035, 810.8599]","[975.0258, 807.2017]","[975.83466, 816.9165]","[966.39996, 831.6551]","[979.1595, 829.2721]",1080,1920,/content/images/upload_s3/fdp_20-09-2021_00:00_image13.jpeg
3ec342f1-7818-4fa9-a12e-c9da37806c6f,fdp_20-09-2021_00:00_image13.jpeg,fdp,0.9991793036460876,"[320, 894, 357, 940]","[338.34607, 913.70996]","[353.62286, 912.5268]","[350.6309, 921.3366]","[341.1594, 929.2733]","[353.52805, 928.6457]",1080,1920,/content/images/upload_s3/fdp_20-09-2021_00:00_image13.jpeg
321e76ce-52c5-4cf5-bc22-092f45c816d0,fdp_20-09-2021_00:00_image13.jpeg,fdp,0.9990885257720948,"[164, 966, 217, 1021]","[196.59172, 992.76263]","[209.63971, 993.32544]","[205.39308, 1007.3042]","[188.89188, 1011.3451]","[196.81978, 1012.5624]",1080,1920,/content/images/upload_s3/fdp_20-09-2021_00:00_image13.jpeg
551b0d5a-7a8b-4b86-b1f2-bfe5ab3bc0a1,fdp_20-09-2021_00:00_image13.jpeg,fdp,0.9990622401237488,"[563, 860, 595, 904]","[583.5337, 879.4714]","[591.907, 879.3925]","[592.97284, 887.6414]","[584.0928, 895.20996]","[589.4944, 895.69244]",1080,1920,/content/images/upload_s3/fdp_20-09-2021_00:00_image13.jpeg
3443bc59-4bf3-41a9-93d8-01abc7357cb0,fdp_20-09-2021_00:00_image13.jpeg,fdp,0.9990620017051696,"[387, 875, 434, 932]","[405.35608, 895.94617]","[426.5305, 896.4742]","[418.4099, 907.49615]","[406.1002, 916.9926]","[424.7575, 917.5789]",1080,1920,/content/images/upload_s3/fdp_20-09-2021_00:00_image13.jpeg
1c41b0cc-8554-4e8d-a268-f1324ae37f13,fdp_20-09-2021_00:00_image13.jpeg,fdp,0.998976469039917,"[745, 888, 780, 936]","[766.84235, 907.0783]","[775.6766, 906.402]","[778.56165, 913.564]","[768.8398, 923.87897]","[775.8146, 923.866]",1080,1920,/content/images/upload_s3/fdp_20-09-2021_00:00_image13.jpeg
bc4f413d-2b77-4980-bd42-0129bcbf5747,fdp_20-09-2021_00:00_image13.jpeg,fdp,0.9989510774612428,"[493, 891, 531, 942]","[512.35144, 912.2914]","[525.82544, 909.08746]","[526.8813, 918.2257]","[518.305, 930.2598]","[528.758, 928.1309]",1080,1920,/content/images/upload_s3/fdp_20-09-2021_00:00_image13.jpeg
26396e4d-9f13-4f8c-a5b0-ef308dda09de,fdp_20-09-2021_00:00_image13.jpeg,fdp,0.998912513256073,"[642, 864, 701, 943]","[674.0051, 894.7784]","[693.71344, 892.98254]","[693.40216, 906.62524]","[679.7282, 923.6567]","[694.2336, 922.79626]",1080,1920,/content/images/upload_s3/fdp_20-09-2021_00:00_image13.jpeg
5588bcfe-6546-4e54-8969-dff487f6cd2b,fdp_20-09-2021_00:00_image13.jpeg,fdp,0.998427391052246,"[313, 998, 403, 1132]","[371.38803, 1046.7198]","[381.98755, 1040.2825]","[403.50574, 1066.458]","[380.7589, 1097.0421]","[387.96634, 1093.8589]",1080,1920,/content/images/upload_s3/fdp_20-09-2021_00:00_image13.jpeg
c03cddce-30b4-4f3b-a993-6495b0754631,fdp_20-09-2021_00:00_image13.jpeg,fdp,0.9640889763832092,"[119, 889, 142, 917]","[129.15698, 899.1647]","[138.49632, 900.44666]","[134.27797, 905.0585]","[128.68059, 909.7164]","[135.82498, 910.83545]",1080,1920,/content/images/upload_s3/fdp_20-09-2021_00:00_image13.jpeg
f5940433-b670-4d84-938c-093cc2754198,fdp_20-09-2021_00:00_image13.jpeg,fdp,0.9116077423095704,"[784, 866, 802, 886]","[791.9406, 874.74664]","[798.6685, 874.3994]","[796.5533, 878.86676]","[793.03015, 882.7576]","[798.04736, 882.6635]",1080,1920,/content/images/upload_s3/fdp_20-09-2021_00:00_image13.jpeg
cf16cd95-493e-4364-ab0b-3b802de9d0b2,olafscholz_25-09-2021_00:00_image1.jpeg,olafscholz,0.999419093132019,"[467, 269, 581, 430]","[512.75385, 336.47607]","[563.4679, 341.05737]","[543.01044, 364.608]","[511.30283, 388.37427]","[555.62286, 391.74887]",1080,1920,/content/images/upload_s3/olafscholz_25-09-2021_00:00_image1.jpeg
f2d5103e-a4f8-41e7-84fa-9b376407a3b0,spdde_18-09-2021_00:00_image0.jpeg,spdde,0.9997711181640624,"[832, 632, 951, 795]","[853.18506, 693.105]","[864.96344, 701.3026]","[831.9003, 726.29755]","[859.3369, 756.06024]","[866.26764, 760.2497]",1080,1920,/content/images/upload_s3/spdde_18-09-2021_00:00_image0.jpeg
1a48032e-6be0-43fb-9503-852f99a437d9,spdde_18-09-2021_00:00_image0.jpeg,spdde,0.9988366961479188,"[243, 578, 359, 760]","[323.8359, 664.277]","[345.7688, 660.6813]","[358.53586, 687.9991]","[326.3564, 721.53064]","[340.08344, 720.23883]",1080,1920,/content/images/upload_s3/spdde_18-09-2021_00:00_image0.jpeg
23315193-6390-4b52-a38b-3c03df069db7,spdde_18-09-2021_00:00_image0.jpeg,spdde,0.9988144040107728,"[136, 70, 170, 103]","[146.3059, 89.56445]","[159.82152, 86.28671]","[155.00897, 95.96887]","[152.50842, 98.863]","[161.84624, 96.390854]",1080,1920,/content/images/upload_s3/spdde_18-09-2021_00:00_image0.jpeg
cd6cd323-90c2-436d-a947-8d9d56d0f4e2,spdde_18-09-2021_00:00_image0.jpeg,spdde,0.9306596517562866,"[477, 0, 522, 36]","[484.30566, -2.1293688]","[499.51132, -0.54298943]","[485.2729, 11.446887]","[486.88608, 21.943424]","[497.8568, 22.759876]",1080,1920,/content/images/upload_s3/spdde_18-09-2021_00:00_image0.jpeg
bdb686f8-8d6c-414e-8bb4-cc8afe0a58f4,christlichsozialeunion_16-09-2021_00:00_video6.jpeg,christlichsozialeunion,0.999286651611328,"[164, 147, 283, 327]","[198.6726, 219.65468]","[253.25253, 213.97089]","[230.36899, 251.11916]","[207.99152, 283.0788]","[253.07959, 278.2735]",480,852,/content/images/upload_s3/christlichsozialeunion_16-09-2021_00:00_video6.jpeg
c40268e3-188c-4a02-8be2-7b4435b64b9f,christlichsozialeunion_16-09-2021_00:00_video6.jpeg,christlichsozialeunion,0.9036243557929992,"[467, 494, 475, 505]","[469.29605, 498.78378]","[471.20984, 498.82117]","[469.27954, 500.8749]","[469.80408, 502.8871]","[471.05426, 502.78036]",480,852,/content/images/upload_s3/christlichsozialeunion_16-09-2021_00:00_video6.jpeg
ea08dab4-73de-4bd0-81f1-a3162fe2fdca,olafscholz_20-09-2021_00:00_video1.jpeg,olafscholz,0.9995492100715636,"[228, 30, 304, 100]","[255.3832, 72.96075]","[289.85785, 67.80849]","[276.6295, 90.08165]","[260.54144, 90.807465]","[283.64493, 87.41014]",480,852,/content/images/upload_s3/olafscholz_20-09-2021_00:00_video1.jpeg
154b41b4-471b-47c9-a462-9683427f6552,olafscholz_20-09-2021_00:00_video1.jpeg,olafscholz,0.9951696991920472,"[333, 0, 367, 31]","[337.55338, 6.5145526]","[349.83667, 5.163583]","[340.55713, 13.343164]","[340.2798, 21.891035]","[349.04602, 20.736637]",480,852,/content/images/upload_s3/olafscholz_20-09-2021_00:00_video1.jpeg
eff4675d-9875-476b-a2aa-0a38e7ca9333,nicola_beer_20-09-2021_00:00_video9.jpeg,nicola_beer,0.9867833852767944,"[222, 496, 236, 516]","[231.54507, 504.65558]","[234.03877, 504.492]","[234.47694, 508.81683]","[231.07104, 512.40533]","[232.83032, 512.4627]",480,852,/content/images/upload_s3/nicola_beer_20-09-2021_00:00_video9.jpeg
603e32c5-2242-40ca-9266-8289df00cc02,nicola_beer_20-09-2021_00:00_video9.jpeg,nicola_beer,0.9642452001571656,"[115, 496, 128, 519]","[124.32825, 505.86807]","[125.99089, 505.58313]","[127.202965, 510.2896]","[123.82281, 514.87244]","[124.97554, 514.9258]",480,852,/content/images/upload_s3/nicola_beer_20-09-2021_00:00_video9.jpeg
