image,type,bucket_url,face_uuid,retina_face_score,facial_area,right_eye,left_eye,nose,mouth_right,mouth_left,image_width,image_height,f_pixel_x,f_pixel_y,f_pixel_width,f_pixel_height,f_relativ_x,f_relativ_y,f_relativ_width,f_relativ_height
images/olafscholz/2021-09-18_20-26-35_UTC_5.jpg,Post,olafscholz/2021-09-18_20-26-35_UTC_5.jpg,d3f71db3-1501-411d-82cb-20f35ecfbcb1,0.9032849669456482,"[252, 327, 272, 348]","[257.73688, 337.16425]","[266.38315, 336.8873]","[262.1768, 341.6711]","[259.1947, 345.50867]","[265.824, 345.31165]",1080,1080,252,327,20,21,23.333333333333332,30.277777777777775,1.8518518518518516,1.9444444444444444
images/olafscholz/2021-09-25_11-22-24_UTC.jpg,Post,olafscholz/2021-09-25_11-22-24_UTC.jpg,f1eb806f-643f-4568-82f9-37ab6627ca43,0.999582827091217,"[399, 286, 469, 377]","[425.93814, 321.3454]","[457.38916, 322.947]","[444.7047, 342.00577]","[424.1057, 351.42957]","[453.19412, 352.96744]",1080,1080,399,286,70,91,36.94444444444444,26.481481481481485,6.481481481481481,8.425925925925926
images/olafscholz/2021-09-25_11-22-24_UTC.jpg,Post,olafscholz/2021-09-25_11-22-24_UTC.jpg,6984c3d0-26eb-4ee4-8711-07e1082067c4,0.9991770386695862,"[160, 189, 252, 332]","[223.72574, 248.12326]","[240.82109, 248.00537]","[250.16736, 276.95126]","[215.4764, 295.26508]","[229.67488, 296.98203]",1080,1080,160,189,92,143,14.814814814814811,17.5,8.518518518518519,13.240740740740742
images/olafscholz/2021-09-25_11-22-24_UTC.jpg,Post,olafscholz/2021-09-25_11-22-24_UTC.jpg,206333b8-087d-49a2-ad4e-e8c3186b6836,0.9987217783927916,"[624, 341, 680, 413]","[646.13086, 368.36462]","[670.81854, 372.59357]","[659.4628, 384.93555]","[644.515, 394.867]","[663.6894, 398.39334]",1080,1080,624,341,56,72,57.77777777777777,31.574074074074076,5.185185185185185,6.666666666666667
images/olafscholz/2021-09-25_11-22-24_UTC.jpg,Post,olafscholz/2021-09-25_11-22-24_UTC.jpg,ec063e04-b766-46fe-a96a-6b214286d942,0.9966943264007568,"[845, 362, 930, 499]","[858.78503, 419.7852]","[864.36896, 421.63702]","[845.5446, 444.77112]","[864.55164, 465.73596]","[870.50995, 466.4277]",1080,1080,845,362,85,137,78.24074074074075,33.51851851851852,7.87037037037037,12.685185185185183
images/olafscholz/2021-09-15_13-26-59_UTC.jpg,Post,olafscholz/2021-09-15_13-26-59_UTC.jpg,45c0bb8b-4f0e-449c-9e76-b436e4fbc024,0.9992411136627196,"[639, 202, 729, 328]","[685.33466, 250.37141]","[718.4319, 253.3141]","[712.3573, 271.88675]","[688.64105, 294.37497]","[715.3124, 296.71207]",1080,1080,639,202,90,126,59.166666666666664,18.703703703703702,8.333333333333332,11.666666666666666
images/olafscholz/2021-09-18_12-22-03_UTC_3.jpg,Post,olafscholz/2021-09-18_12-22-03_UTC_3.jpg,03fc1068-5b14-40bd-8df0-ba19d6720fea,0.9973984956741332,"[692, 607, 714, 634]","[696.75433, 618.91724]","[705.60095, 618.22217]","[700.02954, 623.56836]","[697.98364, 628.26764]","[705.23193, 627.6415]",1080,1080,692,607,22,27,64.07407407407408,56.2037037037037,2.037037037037037,2.5
images/olafscholz/2021-09-18_12-22-03_UTC_3.jpg,Post,olafscholz/2021-09-18_12-22-03_UTC_3.jpg,c2abe154-6a6d-4556-b636-a32928eae667,0.993039071559906,"[462, 621, 480, 641]","[465.30814, 629.2968]","[471.5633, 628.9845]","[467.34473, 633.254]","[466.84943, 637.34467]","[471.55652, 636.94604]",1080,1080,462,621,18,20,42.77777777777778,57.49999999999999,1.6666666666666667,1.8518518518518516
images/olafscholz/2021-09-18_12-22-03_UTC_3.jpg,Post,olafscholz/2021-09-18_12-22-03_UTC_3.jpg,e2723f1c-ff8f-44cd-97ad-21366dcbb6f8,0.9900612831115724,"[823, 595, 845, 624]","[828.6765, 606.93195]","[838.48755, 606.4715]","[833.4404, 611.93475]","[829.4721, 617.5328]","[837.8924, 617.1957]",1080,1080,823,595,22,29,76.20370370370371,55.092592592592595,2.037037037037037,2.685185185185185
images/olafscholz/2021-09-18_12-22-03_UTC_3.jpg,Post,olafscholz/2021-09-18_12-22-03_UTC_3.jpg,5e3cae9f-5e8d-4416-a13e-c6f158e5d47d,0.98894202709198,"[941, 607, 962, 636]","[944.8766, 619.05304]","[949.7211, 619.21356]","[944.9313, 625.3338]","[947.0299, 630.02625]","[950.53326, 629.8568]",1080,1080,941,607,21,29,87.12962962962963,56.2037037037037,1.9444444444444444,2.685185185185185
images/olafscholz/2021-09-18_12-22-03_UTC_3.jpg,Post,olafscholz/2021-09-18_12-22-03_UTC_3.jpg,3c00ea2a-2c50-48af-b52c-7d2fd2d3b795,0.9795628786087036,"[786, 606, 807, 634]","[790.42914, 616.8025]","[795.0653, 617.11505]","[789.8044, 621.987]","[791.53595, 627.04956]","[795.2128, 627.0002]",1080,1080,786,606,21,28,72.77777777777777,56.111111111111114,1.9444444444444444,2.592592592592593
images/olafscholz/2021-09-18_12-22-03_UTC_3.jpg,Post,olafscholz/2021-09-18_12-22-03_UTC_3.jpg,3134279b-c0bd-4edc-9ba3-064e21b7d346,0.978812038898468,"[447, 600, 465, 624]","[455.64212, 609.6814]","[462.7624, 610.33386]","[459.86536, 614.68115]","[455.2613, 618.7676]","[460.94232, 619.41394]",1080,1080,447,600,18,24,41.388888888888886,55.55555555555556,1.6666666666666667,2.2222222222222223
images/olafscholz/2021-09-18_12-22-03_UTC_3.jpg,Post,olafscholz/2021-09-18_12-22-03_UTC_3.jpg,7035e322-39b8-44f4-82e6-fc110a304c74,0.9701152443885804,"[614, 597, 632, 621]","[617.301, 607.0879]","[623.68304, 607.41455]","[618.4805, 611.8354]","[617.89343, 616.3576]","[622.83154, 616.37354]",1080,1080,614,597,18,24,56.851851851851855,55.27777777777778,1.6666666666666667,2.2222222222222223
images/olafscholz/2021-09-18_12-22-03_UTC_3.jpg,Post,olafscholz/2021-09-18_12-22-03_UTC_3.jpg,5a0bf23f-dba6-4880-ada6-597d75cee4a1,0.9679071307182312,"[876, 606, 899, 636]","[881.94055, 617.1378]","[889.40155, 617.174]","[884.0959, 622.56006]","[882.69415, 628.3565]","[888.9319, 628.21344]",1080,1080,876,606,23,30,81.11111111111111,56.111111111111114,2.1296296296296298,2.7777777777777777
images/olafscholz/2021-09-18_12-22-03_UTC_3.jpg,Post,olafscholz/2021-09-18_12-22-03_UTC_3.jpg,94e3051c-3239-425e-a737-22d956479cf3,0.963976263999939,"[1013, 581, 1030, 603]","[1015.77515, 591.2941]","[1020.80225, 590.6181]","[1016.7396, 596.2551]","[1018.37695, 600.7324]","[1021.68646, 599.891]",1080,1080,1013,581,17,22,93.7962962962963,53.7962962962963,1.574074074074074,2.037037037037037
images/olafscholz/2021-09-18_12-22-03_UTC_3.jpg,Post,olafscholz/2021-09-18_12-22-03_UTC_3.jpg,0df616bd-8996-4dc3-bce0-7b9ae478e617,0.9566527009010316,"[550, 610, 568, 631]","[553.6932, 617.95306]","[561.5545, 617.6465]","[556.67535, 622.49023]","[555.1643, 626.73505]","[561.6712, 626.3368]",1080,1080,550,610,18,21,50.92592592592593,56.481481481481474,1.6666666666666667,1.9444444444444444
images/olafscholz/2021-09-18_12-22-03_UTC_3.jpg,Post,olafscholz/2021-09-18_12-22-03_UTC_3.jpg,790cb392-6f03-46f6-bf95-f9bcecb2fd89,0.942770540714264,"[638, 608, 660, 636]","[645.6068, 617.9457]","[654.82794, 619.01]","[649.5142, 623.45734]","[645.2017, 628.4525]","[653.49054, 629.3729]",1080,1080,638,608,22,28,59.07407407407408,56.2962962962963,2.037037037037037,2.592592592592593
images/olafscholz/2021-09-18_12-22-03_UTC_3.jpg,Post,olafscholz/2021-09-18_12-22-03_UTC_3.jpg,d6e0f0d2-649d-4018-bbd7-ed68d663aa5e,0.9086185097694396,"[856, 923, 923, 1002]","[864.82, 949.3467]","[891.5755, 952.4721]","[869.3689, 968.5859]","[865.84357, 983.04456]","[883.86304, 985.27704]",1080,1080,856,923,67,79,79.25925925925927,85.46296296296296,6.203703703703703,7.314814814814814
images/olafscholz/2021-09-21_11-26-43_UTC_2.jpg,Post,olafscholz/2021-09-21_11-26-43_UTC_2.jpg,d67e399f-ce8c-4191-943d-e8233b61f5c0,0.99931001663208,"[399, 204, 430, 242]","[413.47775, 221.12599]","[426.60413, 221.358]","[422.42142, 228.13815]","[414.85693, 234.17284]","[424.62598, 234.52058]",1080,1080,399,204,31,38,36.94444444444444,18.88888888888889,2.8703703703703702,3.5185185185185186
images/olafscholz/2021-09-21_11-26-43_UTC_2.jpg,Post,olafscholz/2021-09-21_11-26-43_UTC_2.jpg,b616dde6-4232-4bc1-a94f-824c36aad35f,0.9988833069801332,"[71, 317, 96, 356]","[86.48862, 332.96848]","[92.88903, 331.6205]","[94.82712, 339.58038]","[87.70435, 347.00308]","[92.863235, 346.46954]",1080,1080,71,317,25,39,6.5740740740740735,29.35185185185185,2.314814814814815,3.6111111111111103
images/olafscholz/2021-09-21_11-26-43_UTC_2.jpg,Post,olafscholz/2021-09-21_11-26-43_UTC_2.jpg,765b7293-e057-4a75-a80f-abe62db60502,0.9986735582351683,"[259, 238, 291, 280]","[273.3775, 256.76642]","[286.55612, 255.96898]","[282.66803, 264.3236]","[274.37488, 269.94772]","[286.2262, 269.56125]",1080,1080,259,238,32,42,23.98148148148148,22.03703703703704,2.9629629629629632,3.888888888888889
images/olafscholz/2021-09-21_11-26-43_UTC_2.jpg,Post,olafscholz/2021-09-21_11-26-43_UTC_2.jpg,4d6ac4b7-15fc-479f-89b9-b6b46977175d,0.9985143542289734,"[876, 453, 911, 500]","[879.8296, 474.25018]","[889.9817, 473.39716]","[881.39813, 482.6817]","[884.15607, 490.0715]","[892.6266, 488.94385]",1080,1080,876,453,35,47,81.11111111111111,41.94444444444444,3.2407407407407405,4.351851851851852
images/olafscholz/2021-09-21_11-26-43_UTC_2.jpg,Post,olafscholz/2021-09-21_11-26-43_UTC_2.jpg,c1be1f58-0cf5-4e10-8878-50236b089bf1,0.9982861876487732,"[1001, 416, 1029, 455]","[1004.8014, 431.16086]","[1013.1776, 431.8402]","[1003.95245, 438.0585]","[1004.49884, 446.0941]","[1010.4824, 446.32864]",1080,1080,1001,416,28,39,92.68518518518518,38.51851851851852,2.592592592592593,3.6111111111111103
images/olafscholz/2021-09-21_11-26-43_UTC_2.jpg,Post,olafscholz/2021-09-21_11-26-43_UTC_2.jpg,99c035fd-c2ff-4a73-b2d0-dc8fbae823df,0.9954635500907898,"[566, 363, 604, 408]","[571.70685, 383.72775]","[585.7717, 384.61874]","[575.353, 393.03955]","[573.397, 399.31244]","[584.41864, 399.6803]",1080,1080,566,363,38,45,52.407407407407405,33.611111111111114,3.5185185185185186,4.166666666666666
images/olafscholz/2021-09-21_11-26-43_UTC_2.jpg,Post,olafscholz/2021-09-21_11-26-43_UTC_2.jpg,56776403-8a19-4782-a4d6-e82109c1b4ce,0.994192898273468,"[980, 263, 1003, 293]","[985.1919, 275.54422]","[993.463, 278.07254]","[985.956, 281.85403]","[983.698, 285.9342]","[989.3956, 287.70715]",1080,1080,980,263,23,30,90.74074074074076,24.35185185185185,2.1296296296296298,2.7777777777777777
images/olafscholz/2021-09-21_11-26-43_UTC_2.jpg,Post,olafscholz/2021-09-21_11-26-43_UTC_2.jpg,0bf3499c-5ead-48e4-a83b-cd493a6046b9,0.9940049052238464,"[792, 289, 814, 317]","[794.7446, 299.94705]","[801.81714, 298.75177]","[796.5991, 305.18265]","[798.04926, 310.837]","[803.5236, 309.6438]",1080,1080,792,289,22,28,73.33333333333333,26.75925925925926,2.037037037037037,2.592592592592593
images/olafscholz/2021-09-21_11-26-43_UTC_2.jpg,Post,olafscholz/2021-09-21_11-26-43_UTC_2.jpg,41d6aa9b-0d7c-4201-8c73-494dd346d286,0.99333655834198,"[523, 242, 550, 272]","[529.41486, 255.41374]","[539.41205, 254.83278]","[533.62555, 261.88663]","[532.30237, 266.4011]","[539.0375, 265.76877]",1080,1080,523,242,27,30,48.42592592592593,22.407407407407405,2.5,2.7777777777777777
images/olafscholz/2021-09-21_11-26-43_UTC_2.jpg,Post,olafscholz/2021-09-21_11-26-43_UTC_2.jpg,89cc2fe7-5927-403e-a452-6aed8349a6dd,0.9901761412620544,"[427, 771, 469, 835]","[436.15814, 800.122]","[437.68616, 801.9574]","[435.25696, 815.2546]","[446.24072, 822.90356]","[446.56546, 824.07385]",1080,1080,427,771,42,64,39.53703703703704,71.38888888888889,3.888888888888889,5.9259259259259265
images/olafscholz/2021-09-21_11-26-43_UTC_2.jpg,Post,olafscholz/2021-09-21_11-26-43_UTC_2.jpg,5acac5b3-75e3-4ac7-9396-ccc17e1f5957,0.9865471124649048,"[316, 228, 369, 303]","[329.932, 259.7234]","[356.38715, 257.4872]","[343.75604, 275.0942]","[333.60535, 286.42712]","[355.53873, 284.70544]",1080,1080,316,228,53,75,29.259259259259256,21.11111111111111,4.907407407407407,6.944444444444445
images/olafscholz/2021-09-21_11-26-43_UTC_2.jpg,Post,olafscholz/2021-09-21_11-26-43_UTC_2.jpg,516f3b86-1413-4836-8bf8-f5ddddec469e,0.9552695751190186,"[942, 589, 967, 634]","[949.6936, 604.255]","[950.6827, 604.78076]","[945.0679, 612.0359]","[948.19745, 621.84204]","[949.7882, 621.8616]",1080,1080,942,589,25,45,87.22222222222223,54.53703703703704,2.314814814814815,4.166666666666666
images/olafscholz/2021-09-16_08-20-47_UTC.jpg,Post,olafscholz/2021-09-16_08-20-47_UTC.jpg,028bdc04-759f-4117-9d72-f9d8895d71a3,0.9985811710357666,"[787, 236, 873, 352]","[801.21704, 285.09006]","[837.76935, 285.2062]","[812.1127, 303.93832]","[804.01166, 322.72543]","[835.07117, 322.66483]",1080,1080,787,236,86,116,72.87037037037038,21.85185185185185,7.962962962962964,10.74074074074074
images/olafscholz/2021-09-16_08-20-47_UTC.jpg,Post,olafscholz/2021-09-16_08-20-47_UTC.jpg,3aa0f5ba-068c-4926-9751-8d4ea6e3b405,0.9967830181121826,"[741, 112, 756, 132]","[745.78033, 120.04396]","[752.26685, 120.50512]","[748.8199, 123.9142]","[745.63934, 127.34967]","[751.04895, 127.73553]",1080,1080,741,112,15,20,68.61111111111111,10.37037037037037,1.3888888888888888,1.8518518518518516
images/olafscholz/2021-09-16_08-20-47_UTC.jpg,Post,olafscholz/2021-09-16_08-20-47_UTC.jpg,289e3a61-1c57-4318-a822-4a7ebddcafa1,0.9932880997657776,"[267, 70, 348, 215]","[336.18436, 128.40016]","[332.8281, 126.473495]","[339.49356, 155.70407]","[320.75235, 181.49255]","[321.28815, 180.45285]",1080,1080,267,70,81,145,24.72222222222222,6.481481481481481,7.5,13.425925925925927
images/olafscholz/2021-09-21_13-38-38_UTC.jpg,Post,olafscholz/2021-09-21_13-38-38_UTC.jpg,78d72a2b-d3c2-4b77-994d-1fca1cffc2b1,0.9997102618217468,"[277, 81, 456, 343]","[325.3758, 196.46649]","[410.20435, 194.41962]","[368.86813, 247.92451]","[330.84583, 279.16928]","[405.45187, 278.20657]",720,900,277,81,179,262,38.47222222222222,9.0,24.86111111111111,29.11111111111111
images/christlichsozialeunion/2021-09-17_18-25-15_UTC_3.jpg,Post,christlichsozialeunion/2021-09-17_18-25-15_UTC_3.jpg,eff90b78-a18c-4d5a-b053-d4b450acceba,0.9992923736572266,"[621, 129, 790, 377]","[671.5077, 226.9628]","[752.20483, 232.31052]","[711.1248, 277.1849]","[668.13983, 308.3981]","[741.7925, 313.36877]",1440,957,621,129,169,248,43.125,13.479623824451412,11.73611111111111,25.914315569487982
images/christlichsozialeunion/2021-09-17_18-25-15_UTC_3.jpg,Post,christlichsozialeunion/2021-09-17_18-25-15_UTC_3.jpg,ad36c1c6-64f1-45de-b133-4db411e4f534,0.979156494140625,"[105, 181, 329, 553]","[242.93558, 317.19577]","[295.83994, 313.3458]","[323.12506, 383.61728]","[262.92874, 459.77014]","[298.97687, 458.46405]",1440,957,105,181,224,372,7.291666666666667,18.91327063740857,15.555555555555555,38.87147335423197
images/christlichsozialeunion/2021-09-17_10-10-52_UTC.jpg,Post,christlichsozialeunion/2021-09-17_10-10-52_UTC.jpg,8d486e7f-6161-45ca-a1e7-4045fe9439e0,0.9997941851615906,"[791, 453, 919, 609]","[809.9471, 507.49417]","[865.52264, 500.83044]","[830.3957, 536.6219]","[821.56616, 565.0558]","[873.13586, 558.3895]",1080,1080,791,453,128,156,73.24074074074073,41.94444444444444,11.851851851851851,14.444444444444445
images/christlichsozialeunion/2021-09-23_11-59-27_UTC.jpg,Post,christlichsozialeunion/2021-09-23_11-59-27_UTC.jpg,c3f443da-aac4-43c0-bd53-619625e8c7d0,0.9994624257087708,"[865, 569, 995, 747]","[902.1416, 647.83136]","[963.7722, 647.5518]","[934.59375, 687.34265]","[903.0248, 699.3655]","[962.5908, 699.32684]",1080,1080,865,569,130,178,80.0925925925926,52.68518518518519,12.037037037037036,16.48148148148148
images/christlichsozialeunion/2021-09-16_09-33-33_UTC.jpg,Post,christlichsozialeunion/2021-09-16_09-33-33_UTC.jpg,1d122e27-075a-4083-b964-67f34aa7a810,0.9991199374198914,"[359, 570, 592, 893]","[403.25415, 711.067]","[509.47803, 691.41534]","[454.03128, 772.8084]","[434.04086, 825.0455]","[520.04877, 808.28876]",1080,1920,359,570,233,323,33.24074074074074,29.6875,21.574074074074073,16.822916666666668
images/christlichsozialeunion/2021-09-25_16-41-07_UTC.jpg,Post,christlichsozialeunion/2021-09-25_16-41-07_UTC.jpg,c895c98c-362d-4b7f-a561-9f04c3c4d4d8,0.9995248317718506,"[831, 599, 968, 802]","[851.2136, 677.1853]","[875.1215, 689.4973]","[828.7779, 719.27313]","[858.11835, 749.9835]","[877.006, 757.06604]",1080,1920,831,599,137,203,76.94444444444444,31.197916666666664,12.685185185185183,10.572916666666666
images/christlichsozialeunion/2021-09-25_16-41-07_UTC.jpg,Post,christlichsozialeunion/2021-09-25_16-41-07_UTC.jpg,776716bd-c472-4ebe-b973-86d79d65001a,0.999225378036499,"[141, 607, 263, 789]","[219.66055, 698.3512]","[249.39177, 689.07605]","[262.8581, 725.8816]","[225.09912, 757.1387]","[243.31003, 751.5101]",1080,1920,141,607,122,182,13.055555555555555,31.614583333333336,11.296296296296296,9.479166666666666
images/christlichsozialeunion/2021-09-17_18-25-15_UTC_4.jpg,Post,christlichsozialeunion/2021-09-17_18-25-15_UTC_4.jpg,6da25ae1-41b7-4a86-bb78-81b141bb7b69,0.9985294342041016,"[1338, 584, 1349, 599]","[1339.7261, 589.4129]","[1341.5465, 590.00165]","[1338.1495, 592.6383]","[1339.7847, 595.6551]","[1340.8079, 595.8222]",1440,957,1338,584,11,15,92.91666666666669,61.02403343782654,0.7638888888888888,1.5673981191222568
images/christlichsozialeunion/2021-09-17_18-25-15_UTC_4.jpg,Post,christlichsozialeunion/2021-09-17_18-25-15_UTC_4.jpg,f6cdc523-920c-4c2b-9a03-7395d95dbf83,0.9984725117683412,"[1280, 634, 1292, 650]","[1282.2808, 642.04724]","[1286.19, 641.48737]","[1283.408, 645.0832]","[1284.0154, 647.9066]","[1286.7699, 647.2971]",1440,957,1280,634,12,16,88.88888888888889,66.24869383490073,0.8333333333333334,1.671891327063741
images/christlichsozialeunion/2021-09-17_18-25-15_UTC_4.jpg,Post,christlichsozialeunion/2021-09-17_18-25-15_UTC_4.jpg,70879d54-c2c8-4955-94e5-ad781cf0e1da,0.9962005019187928,"[1222, 583, 1232, 595]","[1223.9878, 588.197]","[1227.9772, 588.2041]","[1225.3373, 590.901]","[1224.6873, 593.43866]","[1227.6871, 593.335]",1440,957,1222,583,10,12,84.86111111111111,60.91954022988506,0.6944444444444444,1.2539184952978055
images/christlichsozialeunion/2021-09-17_18-25-15_UTC_4.jpg,Post,christlichsozialeunion/2021-09-17_18-25-15_UTC_4.jpg,104b0dfc-e0e2-4f8f-95c2-cbf1483b1dc6,0.9934350252151488,"[1115, 662, 1127, 678]","[1117.91, 668.77814]","[1121.8069, 668.4473]","[1118.9951, 671.5558]","[1119.0901, 674.6256]","[1122.027, 674.2223]",1440,957,1115,662,12,16,77.43055555555556,69.17450365726228,0.8333333333333334,1.671891327063741
images/christlichsozialeunion/2021-09-17_18-25-15_UTC_4.jpg,Post,christlichsozialeunion/2021-09-17_18-25-15_UTC_4.jpg,04f98e1d-1fca-4933-b603-f08b6b906401,0.9910234212875366,"[1338, 645, 1351, 660]","[1341.0438, 651.20374]","[1346.8478, 651.00073]","[1343.7485, 653.8233]","[1341.7545, 656.7917]","[1346.7051, 656.5996]",1440,957,1338,645,13,15,92.91666666666669,67.39811912225704,0.9027777777777776,1.5673981191222568
images/christlichsozialeunion/2021-09-17_18-25-15_UTC_4.jpg,Post,christlichsozialeunion/2021-09-17_18-25-15_UTC_4.jpg,002c8dfd-a48c-4a10-b203-76d541119e5b,0.9837114214897156,"[1175, 622, 1186, 636]","[1176.6724, 627.0594]","[1179.8193, 627.6466]","[1176.2749, 630.15216]","[1176.5604, 633.1401]","[1178.9186, 633.3752]",1440,957,1175,622,11,14,81.59722222222221,64.99477533960292,0.7638888888888888,1.4629049111807733
images/christlichsozialeunion/2021-09-17_18-25-15_UTC_4.jpg,Post,christlichsozialeunion/2021-09-17_18-25-15_UTC_4.jpg,d149ec15-7034-4f64-8053-c2394891976f,0.974341630935669,"[1241, 596, 1251, 609]","[1242.8898, 601.74493]","[1246.803, 601.3191]","[1244.3881, 604.1316]","[1244.1375, 606.8005]","[1247.1627, 606.3762]",1440,957,1241,596,10,13,86.18055555555556,62.27795193312434,0.6944444444444444,1.3584117032392893
images/christlichsozialeunion/2021-09-17_18-25-15_UTC_4.jpg,Post,christlichsozialeunion/2021-09-17_18-25-15_UTC_4.jpg,e97eae8d-02e9-44ab-b508-f39dc23861d6,0.9729803204536438,"[1221, 647, 1233, 663]","[1223.991, 652.70105]","[1227.4409, 652.9782]","[1224.1664, 656.06055]","[1224.393, 659.1064]","[1226.9321, 659.1313]",1440,957,1221,647,12,16,84.79166666666667,67.60710553814002,0.8333333333333334,1.671891327063741
images/christlichsozialeunion/2021-09-17_18-25-15_UTC_4.jpg,Post,christlichsozialeunion/2021-09-17_18-25-15_UTC_4.jpg,13b804ca-3470-4549-8c59-5274f22f52d8,0.9719685912132264,"[1386, 606, 1396, 620]","[1388.1145, 611.4332]","[1391.0997, 611.4652]","[1388.3484, 614.37683]","[1388.7123, 617.3083]","[1390.9404, 617.16956]",1440,957,1386,606,10,14,96.25,63.322884012539184,0.6944444444444444,1.4629049111807733
images/christlichsozialeunion/2021-09-17_18-25-15_UTC_4.jpg,Post,christlichsozialeunion/2021-09-17_18-25-15_UTC_4.jpg,943d0a5c-ba44-4c14-9d5c-cfabb6bdfa7c,0.9639859795570374,"[1190, 631, 1202, 647]","[1193.1705, 637.7141]","[1197.1765, 637.7717]","[1194.1399, 640.7484]","[1193.8226, 643.6044]","[1196.8538, 643.52386]",1440,957,1190,631,12,16,82.63888888888889,65.93521421107627,0.8333333333333334,1.671891327063741
images/christlichsozialeunion/2021-09-17_18-25-15_UTC_4.jpg,Post,christlichsozialeunion/2021-09-17_18-25-15_UTC_4.jpg,54fcd07c-0ec4-409a-b2c6-d457fd7497cd,0.9591801762580872,"[1323, 570, 1334, 582]","[1325.5518, 574.34]","[1329.6804, 574.9746]","[1326.3455, 576.9794]","[1325.2473, 579.2816]","[1328.5199, 579.64874]",1440,957,1323,570,11,12,91.875,59.56112852664577,0.7638888888888888,1.2539184952978055
images/christlichsozialeunion/2021-09-17_18-25-15_UTC_4.jpg,Post,christlichsozialeunion/2021-09-17_18-25-15_UTC_4.jpg,ac02c128-e169-4f27-8402-e6a859f50aed,0.9507655501365662,"[1109, 644, 1119, 657]","[1111.1659, 649.0172]","[1115.1498, 649.2678]","[1112.1401, 651.73566]","[1111.3922, 654.4543]","[1114.5673, 654.52386]",1440,957,1109,644,10,13,77.01388888888889,67.29362591431557,0.6944444444444444,1.3584117032392893
images/christlichsozialeunion/2021-09-17_18-25-15_UTC_4.jpg,Post,christlichsozialeunion/2021-09-17_18-25-15_UTC_4.jpg,c8d24e26-e3cc-4ca4-af8d-336d5c22ff27,0.9326759576797484,"[1184, 575, 1194, 588]","[1186.397, 580.72516]","[1189.8746, 580.6833]","[1187.1548, 583.37555]","[1187.2246, 585.8813]","[1189.7644, 585.6775]",1440,957,1184,575,10,13,82.22222222222221,60.083594566353185,0.6944444444444444,1.3584117032392893
images/christlichsozialeunion/2021-09-17_18-25-15_UTC_4.jpg,Post,christlichsozialeunion/2021-09-17_18-25-15_UTC_4.jpg,b28299a5-b4f5-404b-b8c3-9d864ecfc671,0.9158726930618286,"[735, 687, 745, 700]","[737.265, 692.0013]","[740.9558, 692.3613]","[738.0834, 694.747]","[737.3679, 697.3161]","[740.13617, 697.4855]",1440,957,735,687,10,13,51.041666666666664,71.78683385579937,0.6944444444444444,1.3584117032392893
images/christlichsozialeunion/2021-09-17_18-25-15_UTC_4.jpg,Post,christlichsozialeunion/2021-09-17_18-25-15_UTC_4.jpg,7180fcb0-53f2-485e-b4ba-38810ab2a697,0.9006747603416443,"[788, 682, 797, 693]","[790.21655, 686.9547]","[794.8993, 687.2329]","[792.1882, 689.5312]","[790.29626, 691.73267]","[794.08264, 691.91864]",1440,957,788,682,9,11,54.72222222222223,71.26436781609196,0.625,1.1494252873563218
images/christlichsozialeunion/2021-09-24_18-34-35_UTC.jpg,Post,christlichsozialeunion/2021-09-24_18-34-35_UTC.jpg,eaddbb34-0c53-402e-a1a6-168bb4c6880e,0.9995139837265016,"[350, 54, 438, 186]","[359.51733, 108.85929]","[389.42844, 106.986015]","[360.25952, 130.75986]","[363.84348, 152.33066]","[391.5898, 150.51573]",720,400,350,54,88,132,48.61111111111111,13.5,12.22222222222222,33.0
images/christlichsozialeunion/2021-09-17_18-25-15_UTC_2.jpg,Post,christlichsozialeunion/2021-09-17_18-25-15_UTC_2.jpg,151f0396-28d8-4361-b793-59e17cbb549c,0.9995483756065368,"[688, 325, 774, 441]","[701.97656, 373.53027]","[739.6186, 368.57135]","[715.78815, 393.3749]","[708.8274, 409.32394]","[746.93835, 404.639]",1440,957,688,325,86,116,47.77777777777778,33.96029258098224,5.972222222222222,12.12121212121212
images/christlichsozialeunion/2021-09-17_18-25-15_UTC_2.jpg,Post,christlichsozialeunion/2021-09-17_18-25-15_UTC_2.jpg,beb04ae9-094c-4af4-b199-051342592086,0.9993500113487244,"[120, 192, 216, 329]","[179.41635, 244.47624]","[205.94173, 244.02214]","[213.74606, 265.5778]","[179.06482, 291.68695]","[202.8496, 291.93094]",1440,957,120,192,96,137,8.333333333333332,20.06269592476489,6.666666666666667,14.315569487983282
images/christlichsozialeunion/2021-09-17_18-25-15_UTC_2.jpg,Post,christlichsozialeunion/2021-09-17_18-25-15_UTC_2.jpg,2912adc9-68b6-41e0-aa4c-44544fc23608,0.9743577241897584,"[311, 64, 347, 107]","[322.45282, 79.76528]","[339.17453, 82.542564]","[329.6319, 89.638695]","[322.0303, 97.35711]","[334.26755, 99.49616]",1440,957,311,64,36,43,21.59722222222222,6.687565308254964,2.5,4.493207941483804
images/christlichsozialeunion/2021-09-17_18-25-15_UTC_2.jpg,Post,christlichsozialeunion/2021-09-17_18-25-15_UTC_2.jpg,d95eac32-fc11-45aa-8a98-06744960f507,0.9575941562652588,"[212, 0, 248, 28]","[224.48024, 0.4722086]","[240.18771, 0.13171184]","[233.79144, 6.5159893]","[226.51529, 15.454341]","[239.59804, 15.202089]",1440,957,212,0,36,28,14.722222222222223,0.0,2.5,2.9258098223615465
